,median_house_value
2053,238700.0
2082,219800.0
2921,239000.0
18831,432700.0
19783,500001.0
8714,63700.0
1594,271200.0
5188,178100.0
6625,204800.0
18444,186900.0
15927,279400.0
13011,107800.0
11925,160300.0
17152,109800.0
5931,52300.0
5796,186100.0
15217,126900.0
7727,263000.0
743,94400.0
9785,53000.0
5919,363500.0
5967,243500.0
18494,139900.0
2110,235000.0
13890,267800.0
9395,341200.0
17051,54200.0
19555,254200.0
15553,82700.0
16660,267000.0
12581,160400.0
16440,290500.0
6651,360500.0
12557,171400.0
17118,159900.0
10456,101100.0
5327,500001.0
16304,266100.0
1362,367000.0
11676,235600.0
7341,275000.0
7148,262000.0
18930,478600.0
715,104100.0
4647,173600.0
1955,145500.0
3781,102000.0
1995,165600.0
19620,428500.0
10843,282900.0
18160,55800.0
6395,165500.0
5013,99100.0
20508,225000.0
11608,190600.0
8522,202700.0
9725,209600.0
17954,245000.0
46,142500.0
7351,87300.0
4503,86900.0
4729,330400.0
12764,161500.0
14078,254100.0
15591,163000.0
4967,144100.0
8431,268700.0
8100,321600.0
6549,242500.0
14894,280400.0
17479,500001.0
13966,236500.0
7913,212800.0
14469,91600.0
3330,72000.0
2645,221900.0
17446,164900.0
18589,500001.0
2308,186200.0
17399,125000.0
6414,171000.0
3897,279800.0
287,228400.0
14190,161100.0
17172,321800.0
18838,108900.0
16345,198100.0
19707,450000.0
8292,142400.0
8811,185100.0
6507,62200.0
4024,196100.0
5722,318400.0
4820,416500.0
18368,143000.0
13980,359900.0
3584,357800.0
8163,234600.0
16934,75000.0
4814,500001.0
11779,83300.0
4667,248000.0
11056,328800.0
10914,495900.0
8114,293300.0
3916,96200.0
14292,174300.0
8247,137500.0
5263,374300.0
13306,191900.0
5856,106300.0
4586,123800.0
20277,215700.0
12644,209800.0
13406,340600.0
2574,400000.0
6109,177500.0
15798,98900.0
11301,115600.0
11617,366300.0
5639,218100.0
19881,500001.0
9787,174100.0
672,203900.0
1462,350000.0
235,93800.0
3079,106600.0
18495,110400.0
19463,257900.0
18621,81700.0
18738,61800.0
1279,294700.0
1597,115000.0
13013,140500.0
17208,133000.0
10375,433300.0
12330,131300.0
19628,166700.0
9438,184800.0
3873,420000.0
1389,77200.0
4573,239700.0
9607,363600.0
16735,140300.0
16913,252800.0
15035,184300.0
2276,166900.0
15368,247000.0
8066,418400.0
17833,97100.0
5138,86300.0
1469,170600.0
18733,285800.0
10827,354200.0
14800,74000.0
3602,500001.0
5840,215000.0
6171,383000.0
18636,301500.0
3228,120600.0
13100,261400.0
11342,41700.0
11031,360200.0
4255,250000.0
12930,123800.0
9270,249100.0
14253,134700.0
8145,394200.0
14761,234800.0
13005,500001.0
20427,184400.0
20591,55500.0
6130,222100.0
12844,161800.0
2339,119000.0
16182,500001.0
1381,72800.0
2785,500001.0
9132,94900.0
10811,264400.0
6669,137500.0
10573,104800.0
8012,221300.0
8231,50600.0
4389,161800.0
6661,271500.0
7016,167300.0
7384,168300.0
4796,112500.0
15157,190600.0
5394,262100.0
11776,231300.0
12409,156800.0
2039,130600.0
18792,154300.0
959,111500.0
19805,434800.0
1805,71900.0
8664,213200.0
17234,314800.0
12560,158200.0
8001,198000.0
17804,142600.0
18233,102800.0
924,76400.0
15442,94900.0
5057,301900.0
6047,158200.0
9242,297800.0
8416,131300.0
8176,81300.0
18811,141700.0
8255,146400.0
15061,168800.0
13716,195800.0
7963,240900.0
18882,85800.0
13573,500001.0
11771,293900.0
343,158000.0
10080,141600.0
15041,130900.0
12814,253800.0
4968,79200.0
16483,116300.0
145,172200.0
18279,108800.0
7079,357100.0
18126,314000.0
9015,262500.0
12334,439000.0
15966,90300.0
15095,500001.0
15090,208100.0
1296,387500.0
749,94700.0
15231,134200.0
17233,104200.0
12637,180100.0
3565,324400.0
1793,55500.0
19488,169400.0
17776,112500.0
9932,159500.0
11489,154000.0
15032,354200.0
5708,113600.0
7519,293500.0
12051,228100.0
16121,342800.0
17929,164300.0
11306,352200.0
4339,134600.0
6435,219900.0
5561,319400.0
10397,118600.0
15004,500001.0
20538,219300.0
3273,318200.0
13469,187500.0
2619,239600.0
16282,262100.0
13042,75000.0
8603,141700.0
19218,188500.0
16366,273700.0
17944,86900.0
12997,116400.0
18681,124500.0
4084,167600.0
12134,135800.0
7002,187500.0
13817,83300.0
3068,138800.0
1207,124600.0
5463,212300.0
5616,197500.0
14524,185700.0
4354,229800.0
16491,450000.0
10865,104200.0
9599,78800.0
12676,121400.0
19037,315500.0
10516,69200.0
13450,105200.0
6944,225000.0
17672,131200.0
14612,82000.0
18695,62900.0
16156,138700.0
9879,147600.0
14795,69700.0
16312,220000.0
2226,124300.0
11363,112700.0
6051,86900.0
10150,215800.0
14513,182700.0
16667,141800.0
12796,500001.0
126,213600.0
575,66600.0
15429,261600.0
6386,81900.0
4825,79700.0
8879,175000.0
12204,241400.0
11512,111300.0
19190,171300.0
5656,170000.0
8958,131900.0
18080,85000.0
14263,101800.0
17134,201300.0
3103,450000.0
4202,353600.0
15412,500001.0
8311,225600.0
8376,186100.0
15251,266400.0
4614,500001.0
14272,158300.0
18459,100000.0
4273,352400.0
4747,145100.0
1575,275000.0
10690,165600.0
13862,214500.0
5026,155400.0
9744,414000.0
12992,218300.0
8208,101400.0
17270,199800.0
17752,170500.0
16592,129200.0
12659,343100.0
19224,60800.0
5956,233900.0
4569,113300.0
11269,237600.0
11724,243800.0
482,86500.0
14847,239200.0
3110,177300.0
16259,67500.0
3704,408500.0
17440,87500.0
13875,331300.0
5946,71300.0
14583,211900.0
15257,169200.0
691,176800.0
19386,182300.0
8071,95300.0
19076,175000.0
18679,162000.0
19678,183300.0
17905,208000.0
18525,67500.0
9230,405400.0
7229,146700.0
7676,112500.0
14729,103400.0
8844,77100.0
2911,275000.0
3903,61300.0
13221,200600.0
20008,169500.0
4455,232600.0
13557,358000.0
19663,275800.0
20369,45000.0
18089,219100.0
17135,500001.0
1562,235200.0
7930,187500.0
18436,405200.0
13517,234400.0
8695,161700.0
1577,151400.0
14630,319300.0
14479,422000.0
10965,287500.0
13992,500001.0
15038,99100.0
15500,201100.0
8250,230700.0
20463,215500.0
8981,206300.0
19929,231300.0
5216,225000.0
19450,351500.0
16603,125000.0
16163,100000.0
16006,198300.0
5414,200600.0
5609,210900.0
19673,255500.0
7494,66100.0
7765,95100.0
13531,143800.0
1480,144600.0
17506,232600.0
7675,95000.0
16986,172400.0
7097,210300.0
3553,138200.0
2048,176100.0
4436,254800.0
5902,177700.0
13959,107300.0
20233,218900.0
13436,220100.0
10708,187200.0
4055,397100.0
9267,348200.0
15795,251400.0
2512,283900.0
7274,114600.0
12081,191700.0
1614,72100.0
4880,336100.0
7453,483300.0
5682,94600.0
15802,95800.0
1036,216600.0
12336,275000.0
14975,108700.0
9870,186700.0
19789,179600.0
3803,305800.0
9226,128800.0
13826,60300.0
15180,175000.0
8792,162500.0
11954,317900.0
12234,193300.0
13654,102300.0
5477,183300.0
6871,193200.0
13396,115800.0
3222,393800.0
7396,200000.0
17760,254100.0
18755,205100.0
19059,100000.0
3213,375300.0
12255,85700.0
13987,251100.0
13110,257200.0
2673,133600.0
18010,104100.0
16697,237700.0
14124,159700.0
12207,120600.0
9110,213000.0
15101,148800.0
11232,73100.0
6701,234900.0
2233,291300.0
18083,220200.0
15456,161900.0
3722,500001.0
19204,177000.0
14372,98500.0
18015,116900.0
6228,98100.0
8711,117000.0
8374,91300.0
12263,271400.0
5061,46700.0
11636,254900.0
16923,165100.0
7900,214800.0
5869,312700.0
2738,204900.0
16482,140500.0
7882,266100.0
11692,160200.0
16621,331800.0
1148,101600.0
10244,265500.0
417,325000.0
1605,92400.0
9918,129200.0
16828,259800.0
11261,413000.0
13636,175800.0
15707,204200.0
4921,165600.0
10519,43900.0
7678,229600.0
7804,325800.0
16657,193800.0
9527,103300.0
13565,198300.0
10247,212800.0
14497,140800.0
17198,189600.0
9510,183300.0
10784,104200.0
18694,193800.0
15971,90300.0
9355,50400.0
7799,231400.0
8465,211800.0
15234,154700.0
19731,146300.0
9523,231400.0
1350,190400.0
17878,350000.0
14298,256000.0
1701,173800.0
16771,184000.0
2017,119200.0
7923,109700.0
18445,60800.0
5851,71900.0
9904,162500.0
13169,152500.0
9210,119000.0
1091,126300.0
986,72600.0
8677,76400.0
15065,458600.0
1459,51700.0
18599,128100.0
406,192500.0
12083,81100.0
12710,500001.0
13869,119900.0
16401,112700.0
20572,126700.0
8488,95500.0
1979,150000.0
18577,118700.0
7015,143100.0
6631,176600.0
2547,500001.0
6889,109200.0
5807,334300.0
19960,95600.0
17145,47500.0
807,129200.0
11652,216200.0
9067,67700.0
2234,181800.0
16002,272800.0
14480,500001.0
158,238800.0
8842,105800.0
11268,167700.0
12129,216700.0
3706,258100.0
13515,167300.0
1792,144900.0
18036,63100.0
10808,90600.0
20009,339700.0
1584,151800.0
14549,149400.0
7006,155000.0
18929,166000.0
17576,335900.0
16050,468000.0
20128,320900.0
7543,500001.0
13205,58300.0
7590,101900.0
5834,124100.0
10390,236600.0
1528,54400.0
3904,196000.0
17964,142500.0
9360,71400.0
11199,211400.0
5997,500001.0
14365,500001.0
16696,187700.0
15640,103500.0
19068,325000.0
827,355300.0
14692,498600.0
1801,286900.0
11547,103400.0
17266,84700.0
16335,161700.0
1220,461300.0
1902,258400.0
3715,266200.0
17140,193800.0
7644,80200.0
4837,104300.0
18883,93800.0
18104,300900.0
9104,81300.0
20266,54300.0
6736,48600.0
509,243800.0
12287,274300.0
2942,194500.0
3539,100900.0
17646,188300.0
18893,104200.0
10347,109200.0
14026,213700.0
2192,56000.0
4826,58400.0
1907,162500.0
15532,97300.0
1402,240700.0
18787,286800.0
10555,187500.0
10765,156400.0
5286,116100.0
11315,206300.0
11291,97600.0
14909,120200.0
18764,180300.0
17691,94400.0
16347,500001.0
10183,172900.0
17695,218500.0
13831,68700.0
224,231700.0
5978,225200.0
10342,157600.0
14717,170700.0
12289,178100.0
6917,235600.0
20327,160500.0
1775,342000.0
7109,161100.0
13038,485300.0
19387,203400.0
15353,500001.0
12493,396900.0
8864,176000.0
20049,339500.0
13717,270000.0
985,156800.0
18477,102600.0
9277,221600.0
12970,500001.0
12952,141400.0
18346,225000.0
7541,253800.0
16882,87800.0
8508,144900.0
10902,109500.0
8816,169000.0
10839,249200.0
5255,253900.0
17998,398300.0
19584,54000.0
13825,228500.0
20108,387200.0
15650,226900.0
16262,258700.0
16468,170500.0
605,251200.0
4770,125700.0
5367,328500.0
18949,178800.0
20300,208700.0
16281,133800.0
6799,202100.0
14297,115500.0
6481,315000.0
7122,235800.0
16607,280900.0
13893,192800.0
15225,152500.0
14219,138800.0
2980,94400.0
16446,100800.0
9969,423400.0
19087,66700.0
19656,164400.0
3412,121900.0
19084,315900.0
4287,165600.0
19786,228200.0
15409,137200.0
18615,88900.0
12428,92600.0
43,188800.0
1478,163200.0
9142,132800.0
5876,119200.0
934,72400.0
8468,196400.0
9772,343000.0
9906,194700.0
9788,142900.0
10153,146300.0
17869,106300.0
2830,134400.0
18158,223200.0
11847,63200.0
16364,224000.0
15392,211000.0
6884,267700.0
12715,299200.0
6949,168400.0
18097,61500.0
1424,247400.0
4237,229800.0
3568,253900.0
15202,260300.0
14989,184600.0
1171,328900.0
5892,83000.0
6685,201300.0
4538,187500.0
11079,60200.0
16719,217600.0
4879,273500.0
8500,186800.0
9655,110800.0
2394,178100.0
1620,57400.0
6766,383700.0
17770,280300.0
7435,73400.0
11988,290700.0
8831,245900.0
7081,191700.0
9097,184200.0
15937,189100.0
18670,154800.0
12139,343500.0
12002,52800.0
4126,84800.0
5244,158200.0
18091,108300.0
10826,214400.0
18190,143800.0
18779,145600.0
2874,107900.0
3894,118000.0
13832,138800.0
1306,178000.0
20321,53300.0
3985,229300.0
16780,326000.0
13312,381800.0
17495,95200.0
19644,218100.0
18924,268300.0
9704,132200.0
2769,160700.0
16674,268300.0
9819,193800.0
841,379800.0
18804,170800.0
14782,238300.0
12054,100000.0
10093,160900.0
14902,263900.0
12353,181500.0
10503,273700.0
991,402200.0
2271,53800.0
18720,245100.0
20317,372700.0
11733,158100.0
9144,87000.0
10800,268100.0
16876,241300.0
17791,168600.0
15867,241700.0
18987,225600.0
4974,114200.0
11892,210400.0
6305,222800.0
10281,130000.0
20420,353000.0
14512,66200.0
18461,182600.0
1175,263900.0
15069,341700.0
14658,95200.0
15267,156300.0
10497,113700.0
6397,127900.0
5097,332600.0
13979,500001.0
18984,236500.0
11367,155700.0
12254,326700.0
16567,500001.0
17185,238500.0
4002,350000.0
10917,334900.0
2672,275000.0
15403,500001.0
19380,335600.0
737,73600.0
12765,382200.0
12241,232600.0
10598,296400.0
10514,78700.0
14341,474300.0
16769,340100.0
12708,183500.0
15637,81300.0
13082,231400.0
11112,156400.0
13883,308300.0
14166,179800.0
3524,145400.0
10844,353700.0
3321,500001.0
17648,209200.0
4644,456600.0
4834,337900.0
645,178100.0
3842,58900.0
5076,99300.0
5755,227100.0
16889,175000.0
1968,212000.0
17470,55000.0
20454,362700.0
4946,400000.0
11603,102100.0
17777,175000.0
7692,259200.0
13455,225000.0
269,222000.0
10065,130500.0
57,85300.0
6565,220900.0
2692,500001.0
5366,228000.0
17144,98600.0
7442,116600.0
9941,143100.0
7975,427700.0
18143,239900.0
6497,264200.0
10382,84600.0
13774,208200.0
18612,500001.0
12512,374200.0
10740,431600.0
13081,340500.0
7045,93800.0
16997,500001.0
18922,222100.0
16332,218700.0
19342,380400.0
11175,240200.0
14474,206900.0
3982,278500.0
7031,157500.0
10852,139100.0
5632,375000.0
4668,79200.0
9247,197200.0
11523,162400.0
5573,321900.0
8976,152800.0
621,247400.0
8485,69100.0
18356,226400.0
744,82200.0
10840,195000.0
4544,145500.0
20571,127300.0
9072,230100.0
20178,293900.0
7817,121600.0
5309,95500.0
12874,90500.0
8547,54400.0
14258,259900.0
14198,65400.0
3012,274300.0
13860,131100.0
11717,393200.0
2177,139300.0
13982,158900.0
8003,500001.0
12486,174300.0
387,151500.0
17331,98500.0
19216,212900.0
19142,261800.0
11657,195800.0
10724,171200.0
15326,77400.0
16938,226400.0
15228,150000.0
15233,192900.0
15131,124400.0
10699,229800.0
15478,227200.0
8124,276100.0
9042,186900.0
6748,107400.0
1564,173100.0
2338,160300.0
2180,120700.0
3530,87800.0
2337,273800.0
13958,201300.0
11541,89500.0
4862,285700.0
1680,155400.0
13885,281100.0
10823,500001.0
15976,94400.0
1927,214800.0
2400,126700.0
18400,189000.0
17133,96400.0
11885,189400.0
9105,177500.0
19543,275500.0
6205,500001.0
19871,143200.0
1215,100000.0
18548,295400.0
20224,217900.0
2678,188800.0
7635,382200.0
15635,137500.0
12648,150600.0
7629,261000.0
7127,134500.0
6271,141900.0
19219,250000.0
428,147500.0
1240,281500.0
10027,170600.0
812,84200.0
5598,172700.0
19092,114300.0
6096,174200.0
6208,243000.0
19594,187500.0
4950,324200.0
20250,500001.0
16869,333800.0
13963,197500.0
10617,267300.0
1570,162500.0
7690,156300.0
18889,161000.0
6304,47500.0
18539,142800.0
1992,150000.0
13742,244500.0
15382,500001.0
130,112500.0
15892,62200.0
14473,201400.0
8411,488900.0
1245,101900.0
142,118300.0
2985,64300.0
11150,123400.0
9692,268500.0
19562,70400.0
15475,379600.0
6975,70500.0
20494,500001.0
6003,126500.0
10240,169400.0
475,174600.0
7694,386800.0
19322,157100.0
11491,500001.0
8791,306600.0
19850,219200.0
8903,281100.0
9065,278200.0
10223,125000.0
2607,123000.0
14475,132000.0
17201,171600.0
14071,500001.0
18345,162200.0
7387,210000.0
4590,354700.0
13789,124300.0
9403,189700.0
12702,175500.0
199,137500.0
15325,128700.0
12307,102500.0
8935,500001.0
2210,61800.0
2434,153900.0
19313,287300.0
8999,356700.0
14766,225800.0
2625,198500.0
15745,144000.0
17387,161800.0
14068,149300.0
1326,171300.0
124,160000.0
8060,258800.0
13297,224500.0
5262,500001.0
7083,94100.0
16872,127900.0
18876,143000.0
20399,229800.0
15719,164400.0
4441,217500.0
13427,342900.0
9130,134400.0
13513,218200.0
18829,217700.0
5653,248600.0
1589,64700.0
6836,191300.0
7180,59600.0
8975,137000.0
11978,110900.0
13382,500001.0
791,173900.0
7228,96700.0
5167,156900.0
3566,151900.0
14941,64900.0
13116,500001.0
6505,100000.0
10602,162400.0
18502,433300.0
18094,140600.0
14736,156300.0
1008,333700.0
5570,54400.0
13984,232900.0
4464,166600.0
18265,189000.0
9035,251800.0
329,173200.0
2429,105700.0
7613,116300.0
12728,239200.0
2274,118800.0
12425,283300.0
10337,206300.0
12738,232500.0
4562,155000.0
13489,198500.0
8632,351400.0
10078,178600.0
6042,230600.0
2857,233500.0
3801,163600.0
17658,353000.0
13604,163500.0
16637,246200.0
4511,192000.0
15156,165600.0
11080,344000.0
2732,137200.0
8987,147800.0
4701,162500.0
10804,182800.0
5898,123200.0
18791,407000.0
17245,90100.0
2074,204200.0
17556,193800.0
15524,113100.0
15499,114400.0
3415,138800.0
12312,283500.0
19698,70100.0
16212,145200.0
14591,37500.0
919,500001.0
6092,118800.0
20329,368400.0
2372,411900.0
5903,132000.0
8803,126600.0
17011,231600.0
20477,292200.0
5522,350000.0
19794,169100.0
8037,262100.0
12645,144900.0
4615,244400.0
3814,222500.0
11559,198100.0
5872,500001.0
17339,429300.0
19706,143500.0
1913,129700.0
6721,166100.0
4564,80700.0
7787,53100.0
4014,288700.0
4728,136300.0
14418,425000.0
15497,236500.0
1773,305300.0
16057,73100.0
16461,86300.0
17395,85600.0
16833,140600.0
17979,361500.0
15024,301000.0
5965,313700.0
12302,117200.0
6184,281800.0
1736,134100.0
7609,57500.0
14199,160100.0
935,214500.0
16451,122100.0
15729,121700.0
15088,14999.0
19101,146500.0
3843,90600.0
13389,500001.0
15173,215600.0
5306,167900.0
16712,500001.0
10209,360700.0
6997,37500.0
4128,146400.0
17218,237000.0
16638,112500.0
8728,343000.0
13029,186500.0
13618,79100.0
3577,227000.0
11872,196400.0
8283,327700.0
2958,300300.0
768,266700.0
14956,161700.0
17858,267800.0
4211,218300.0
8621,179800.0
2754,208800.0
15051,163500.0
1606,222600.0
19157,170600.0
7691,222500.0
958,332500.0
2744,192700.0
5275,163500.0
19913,100100.0
13841,190600.0
8753,157200.0
1418,100000.0
5628,184900.0
6073,203500.0
12259,391300.0
18153,234100.0
13156,55200.0
4613,147600.0
11942,500000.0
17073,371700.0
8326,131000.0
17614,192600.0
2947,275000.0
221,201200.0
15695,55700.0
16772,121300.0
15823,300000.0
5802,187500.0
3767,460400.0
3661,242000.0
12976,275000.0
1481,338700.0
18382,52900.0
6710,91600.0
12426,374300.0
8387,287500.0
8754,279900.0
20222,66800.0
18858,170800.0
9328,153800.0
16744,95600.0
13695,293500.0
7777,500001.0
15982,188800.0
16786,138300.0
17193,88900.0
4727,56200.0
8309,131700.0
19374,131900.0
12481,179500.0
11474,143800.0
12658,79500.0
13905,150000.0
6617,55600.0
1406,136100.0
20255,311500.0
8492,213400.0
432,115500.0
137,185400.0
10439,171400.0
5452,351100.0
14217,110400.0
18914,189000.0
3504,165300.0
15203,362100.0
4284,202300.0
16409,131100.0
16741,59100.0
2842,65600.0
16465,231400.0
3446,154000.0
11212,425000.0
3896,458300.0
12619,191600.0
11316,270700.0
11552,140700.0
433,159900.0
14983,225200.0
1448,332400.0
11804,318300.0
14898,500001.0
18802,166900.0
12833,155700.0
8243,158000.0
9219,245900.0
4801,191800.0
15176,187500.0
17007,154100.0
4794,81400.0
718,140800.0
8058,372000.0
9546,204400.0
16766,70400.0
14299,180400.0
2091,172800.0
17799,195800.0
12860,81600.0
18149,190200.0
1290,113300.0
3328,217000.0
6250,88800.0
14572,139400.0
17013,293800.0
5612,190300.0
3762,78000.0
13478,132500.0
11577,273900.0
8053,204200.0
161,165900.0
5455,169600.0
17739,93000.0
20638,84700.0
9670,347800.0
4594,154100.0
10097,226100.0
5562,58600.0
19406,185200.0
11688,75000.0
18958,252600.0
15362,99500.0
3537,99100.0
713,321100.0
14582,223700.0
3998,227600.0
379,150300.0
56,87500.0
19234,55600.0
3403,223700.0
495,48500.0
8564,241700.0
9487,298200.0
15411,166300.0
13085,207600.0
9783,166900.0
231,183100.0
20307,91600.0
13867,217800.0
8180,53300.0
14972,283200.0
19351,96100.0
18916,339800.0
11673,234800.0
19902,338100.0
11117,287500.0
4922,88600.0
5493,384600.0
18013,500001.0
3480,164200.0
13688,500001.0
3844,330600.0
5175,245600.0
2716,374000.0
19925,132000.0
16964,165900.0
6418,67500.0
16015,397900.0
20249,177300.0
8622,165100.0
1413,42500.0
12209,163100.0
4053,138500.0
12466,174200.0
16980,240000.0
4342,287200.0
15470,346200.0
9453,170000.0
12246,136900.0
10828,232200.0
19671,422900.0
10411,219500.0
7357,213800.0
18075,321400.0
7781,83300.0
8337,246900.0
20303,378200.0
15160,121200.0
12194,287900.0
9324,209700.0
16703,500001.0
2679,209400.0
6821,112500.0
9789,101600.0
17662,240300.0
1687,273800.0
19899,79500.0
18887,89500.0
16902,126400.0
14128,148000.0
20618,63400.0
11576,139100.0
7594,43300.0
7958,171100.0
3990,230600.0
3629,129700.0
3751,226000.0
15941,402300.0
1944,232100.0
15513,253600.0
16495,137500.0
13974,412600.0
1454,87500.0
7369,217900.0
5990,224600.0
11107,276300.0
20613,53400.0
13043,165000.0
11619,151800.0
13578,146900.0
7588,102300.0
14726,277700.0
3267,258100.0
19967,120000.0
5974,336700.0
2128,241500.0
10777,231800.0
8130,63300.0
5895,204100.0
619,180300.0
16008,213300.0
17319,300000.0
18064,353600.0
3186,242200.0
13209,91100.0
6781,87800.0
4020,183600.0
884,138100.0
11298,97500.0
13675,286800.0
2536,181400.0
18148,159200.0
11592,146800.0
4509,243600.0
17268,394900.0
9261,78400.0
16338,157700.0
10414,146800.0
8043,146900.0
4031,392100.0
5611,117400.0
13098,55200.0
19563,97600.0
